putchar_unlocked,args:[i32;],ret:i32
write_error,args:[],ret:void
add_tab_stop,args:[i64;],ret:void
parse_tab_stops,args:[i8*;],ret:void
to_uchar,args:[i8;],ret:i8
set_extend_size,args:[i64;],ret:i1
set_increment_size,args:[i64;],ret:i1
finalize_tab_stops,args:[],ret:void
validate_tab_stops,args:[i64*;i64;],ret:void
get_next_tab_column,args:[i64;i64*;i8*;],ret:i64
set_file_list,args:[i8**;],ret:void
next_file,args:[%struct._IO_FILE*;],ret:%struct._IO_FILE*
ferror_unlocked,args:[%struct._IO_FILE*;],ret:i32
cleanup_file_list_stdin,args:[],ret:void
emit_tab_list_info,args:[],ret:void
usage,args:[i32;],ret:void
putchar_unlocked,args:[i32;],ret:i32
emit_ancillary_info,args:[i8*;],ret:void
main,args:[i32;i8**;],ret:i32
initialize_exit_failure,args:[i32;],ret:void
eval,args:[i1;],ret:%struct.valinfo*
nomoreargs,args:[],ret:i1
printv,args:[%struct.valinfo*;],ret:void
null,args:[%struct.valinfo*;],ret:i1
eval1,args:[i1;],ret:%struct.valinfo*
nextarg,args:[i8*;],ret:i1
freev,args:[%struct.valinfo*;],ret:void
int_value,args:[i64;],ret:%struct.valinfo*
eval2,args:[i1;],ret:%struct.valinfo*
eval3,args:[i1;],ret:%struct.valinfo*
tostring,args:[%struct.valinfo*;],ret:void
looks_like_integer,args:[i8*;],ret:i1
eval4,args:[i1;],ret:%struct.valinfo*
toarith,args:[%struct.valinfo*;],ret:i1
eval5,args:[i1;],ret:%struct.valinfo*
eval6,args:[i1;],ret:%struct.valinfo*
docolon,args:[%struct.valinfo*;%struct.valinfo*;],ret:%struct.valinfo*
require_more_args,args:[],ret:void
str_value,args:[i8*;],ret:%struct.valinfo*
mbs_logical_cspn,args:[i8*;i8*;],ret:i64
getsize,args:[%struct.__mpz_struct*;],ret:i64
mbs_logical_substr,args:[i8*;i64;i64;],ret:i8*
eval7,args:[i1;],ret:%struct.valinfo*
mcel_scanz,args:[i8*;],ret:i64
mcel_cmp,args:[i64;i64;],ret:i32
mcel_scant,args:[i8*;i8;],ret:i64
mcel_isbasic,args:[i8;],ret:i1
mcel_ch,args:[i32;i64;],ret:i64
mcel_scan,args:[i8*;i8*;],ret:i64
mcel_err,args:[i8;],ret:i64
__gmpz_fits_ulong_p,args:[%struct.__mpz_struct*;],ret:i32
__gmpz_get_ui,args:[%struct.__mpz_struct*;],ret:i64
mbs_offset_to_chars,args:[i8*;i64;],ret:i64
usage,args:[i32;],ret:void
emit_ancillary_info,args:[i8*;],ret:void
main,args:[i32;i8**;],ret:i32
usage,args:[i32;],ret:void
emit_ancillary_info,args:[i8*;],ret:void
main,args:[i32;i8**;],ret:i32
lbuf_alloc,args:[],ret:void
lbuf_flush,args:[],ret:void
do_stdin,args:[],ret:i1
print_factors,args:[i8*;],ret:i1
write_error,args:[],ret:void
ferror_unlocked,args:[%struct._IO_FILE*;],ret:i32
strto2uintmax,args:[i64*;i64*;i8*;],ret:i32
print_factors_single,args:[i64;i64;],ret:void
putchar_unlocked,args:[i32;],ret:i32
mp_factor,args:[%struct.__mpz_struct*;%struct.mp_factors*;],ret:void
mp_factor_clear,args:[%struct.mp_factors*;],ret:void
print_uintmaxes,args:[i64;i64;],ret:void
lbuf_putc,args:[i8;],ret:void
factor,args:[i64;i64;%struct.factors*;],ret:void
lbuf_putint,args:[i64;i64;],ret:void
memcpy.inline,args:[i8*;i8*;i64;],ret:i8*
factor_using_division,args:[i64*;i64;i64;%struct.factors*;],ret:i64
prime2_p,args:[i64;i64;],ret:i1
factor_insert_large,args:[%struct.factors*;i64;i64;],ret:void
factor_using_pollard_rho,args:[i64;i64;%struct.factors*;],ret:void
factor_using_pollard_rho2,args:[i64;i64;i64;%struct.factors*;],ret:void
factor_insert_multiplicity,args:[%struct.factors*;i64;i32;],ret:void
factor_insert_refind,args:[%struct.factors*;i64;i32;i32;],ret:void
prime_p,args:[i64;],ret:i1
millerrabin2,args:[i64*;i64;i64*;i64*;i32;i64*;],ret:i1
powm2,args:[i64*;i64*;i64*;i64*;i64;i64*;],ret:i64
millerrabin,args:[i64;i64;i64;i64;i32;i64;],ret:i1
powm,args:[i64;i64;i64;i64;i64;],ret:i64
mulredc,args:[i64;i64;i64;i64;],ret:i64
mulredc2,args:[i64*;i64;i64;i64;i64;i64;i64;i64;],ret:i64
gcd_odd,args:[i64;i64;],ret:i64
gcd2_odd,args:[i64*;i64;i64;i64;i64;],ret:i64
mod2,args:[i64*;i64;i64;i64;i64;],ret:i64
mp_factor_init,args:[%struct.mp_factors*;],ret:void
mp_factor_using_division,args:[%struct.__mpz_struct*;%struct.mp_factors*;],ret:void
mp_prime_p,args:[%struct.__mpz_struct*;],ret:i1
mp_factor_insert,args:[%struct.mp_factors*;%struct.__mpz_struct*;],ret:void
mp_factor_using_pollard_rho,args:[%struct.__mpz_struct*;i64;%struct.mp_factors*;],ret:void
mp_factor_insert_ui,args:[%struct.mp_factors*;i64;],ret:void
mp_millerrabin,args:[%struct.__mpz_struct*;%struct.__mpz_struct*;%struct.__mpz_struct*;%struct.__mpz_struct*;%struct.__mpz_struct*;i64;],ret:i1
usage,args:[i32;],ret:void
emit_stdin_note,args:[],ret:void
emit_mandatory_arg_note,args:[],ret:void
emit_ancillary_info,args:[i8*;],ret:void
main,args:[i32;i8**;],ret:i32
set_prefix,args:[i8*;],ret:void
fmt,args:[%struct._IO_FILE*;i8*;],ret:i1
get_prefix,args:[%struct._IO_FILE*;],ret:i32
get_paragraph,args:[%struct._IO_FILE*;],ret:i1
fmt_paragraph,args:[],ret:void
put_paragraph,args:[%struct.Word*;],ret:void
ferror_unlocked,args:[%struct._IO_FILE*;],ret:i32
get_space,args:[%struct._IO_FILE*;i32;],ret:i32
getc_unlocked,args:[%struct._IO_FILE*;],ret:i32
copy_rest,args:[%struct._IO_FILE*;i32;],ret:i32
putchar_unlocked,args:[i32;],ret:i32
get_line,args:[%struct._IO_FILE*;i32;],ret:i32
set_other_indent,args:[i1;],ret:void
same_para,args:[i32;],ret:i1
put_space,args:[i32;],ret:void
flush_paragraph,args:[],ret:void
c_isspace,args:[i32;],ret:i1
check_punctuation,args:[%struct.Word*;],ret:void
putc_unlocked,args:[i32;%struct._IO_FILE*;],ret:i32
memmove.inline,args:[i8*;i8*;i64;],ret:i8*
line_cost,args:[%struct.Word*;i32;],ret:i64
base_cost,args:[%struct.Word*;],ret:i64
put_line,args:[%struct.Word*;i32;],ret:void
put_word,args:[%struct.Word*;],ret:void
usage,args:[i32;],ret:void
emit_stdin_note,args:[],ret:void
emit_mandatory_arg_note,args:[],ret:void
emit_ancillary_info,args:[i8*;],ret:void
main,args:[i32;i8**;],ret:i32
fold_file,args:[i8*;i64;],ret:i1
getc_unlocked,args:[%struct._IO_FILE*;],ret:i32
putc_unlocked,args:[i32;%struct._IO_FILE*;],ret:i32
adjust_column,args:[i64;i8;],ret:i64
to_uchar,args:[i8;],ret:i8
putchar_unlocked,args:[i32;],ret:i32
memmove.inline,args:[i8*;i8*;i64;],ret:i8*
ferror_unlocked,args:[%struct._IO_FILE*;],ret:i32
usage,args:[i32;],ret:void
emit_mandatory_arg_note,args:[],ret:void
emit_backup_suffix_note,args:[],ret:void
emit_ancillary_info,args:[i8*;],ret:void
main,args:[i32;i8**;],ret:i32
cp_option_init,args:[%struct.cp_options*;],ret:void
get_labeling_handle,args:[],ret:%struct.selabel_handle*
target_dirfd_valid,args:[i32;],ret:i1
extra_mode,args:[i32;],ret:i1
get_ids,args:[],ret:void
process_dir,args:[i8*;%struct.savewd*;i8*;],ret:i32
install_file_in_file_parents,args:[i8*;i8*;%struct.cp_options*;],ret:i1
install_file_in_file,args:[i8*;i8*;i32;i8*;%struct.cp_options*;],ret:i1
install_file_in_dir,args:[i8*;i8*;%struct.cp_options*;i1;i32*;],ret:i1
make_ancestor,args:[i8*;i8*;i8*;],ret:i32
announce_mkdir,args:[i8*;i8*;],ret:void
ignorable_ctx_err,args:[i32;],ret:i1
mkancesdirs_safe_wd,args:[i8*;i8*;%struct.cp_options*;i1;],ret:i1
savewd_init,args:[%struct.savewd*;],ret:void
copy_file,args:[i8*;i8*;i32;i8*;%struct.cp_options*;],ret:i1
strip,args:[i8*;],ret:i1
change_timestamps,args:[%struct.stat*;i8*;i32;i8*;],ret:i1
change_attributes,args:[i8*;i32;i8*;],ret:i1
need_copy,args:[i8*;i8*;i32;i8*;%struct.cp_options*;],ret:i1
have_same_content,args:[i32;i32;],ret:i1
get_stat_atime,args:[%struct.stat*;],ret:[2 x i64]
get_stat_mtime,args:[%struct.stat*;],ret:[2 x i64]
lchownat,args:[i32;i8*;i32;i32;],ret:i32
chmodat,args:[i32;i8*;i32;],ret:i32
setdefaultfilecon,args:[i8*;],ret:void
prog_fprintf,args:[%struct._IO_FILE*;i8*;],ret:void
fputc_unlocked,args:[i32;%struct._IO_FILE*;],ret:i32
usage,args:[i32;],ret:void
emit_ancillary_info,args:[i8*;],ret:void
main,args:[i32;i8**;],ret:i32
putchar_unlocked,args:[i32;],ret:i32
print_group_list,args:[i8*;i32;i32;i32;i1;i8;],ret:i1
print_group,args:[i32;i1;],ret:i1
putchar_unlocked,args:[i32;],ret:i32
gidtostr_ptr,args:[i32*;],ret:i8*
usage,args:[i32;],ret:void
emit_stdin_note,args:[],ret:void
emit_mandatory_arg_note,args:[],ret:void
emit_ancillary_info,args:[i8*;],ret:void
main,args:[i32;i8**;],ret:i32
string_to_integer,args:[i1;i8*;],ret:i64
xset_binary_mode,args:[i32;i32;],ret:void
head_file,args:[i8*;i64;i1;i1;],ret:i1
set_binary_mode,args:[i32;i32;],ret:i32
xset_binary_mode_error,args:[],ret:void
__gl_setmode,args:[i32;i32;],ret:i32
head,args:[i8*;i32;i64;i1;i1;],ret:i1
write_header,args:[i8*;],ret:void
usable_st_size,args:[%struct.stat*;],ret:i1
elseek,args:[i32;i64;i32;i8*;],ret:i64
elide_tail_lines_file,args:[i8*;i32;i64;%struct.stat*;i64;],ret:i1
elide_tail_bytes_file,args:[i8*;i32;i64;%struct.stat*;i64;],ret:i1
head_lines,args:[i8*;i32;i64;],ret:i1
head_bytes,args:[i8*;i32;i64;],ret:i1
elide_tail_lines_pipe,args:[i8*;i32;i64;i64;],ret:i1
elide_tail_lines_seekable,args:[i8*;i32;i64;i64;i64;],ret:i1
xwrite_stdout,args:[i8*;i64;],ret:void
memcpy.inline,args:[i8*;i8*;i64;],ret:i8*
putc_unlocked,args:[i32;%struct._IO_FILE*;],ret:i32
copy_fd,args:[i32;i64;],ret:i32
diagnose_copy_fd_failure,args:[i32;i8*;],ret:void
elide_tail_bytes_pipe,args:[i8*;i32;i64;i64;],ret:i1
xnrealloc,args:[i8*;i64;i64;],ret:i8*
usage,args:[i32;],ret:void
emit_ancillary_info,args:[i8*;],ret:void
main,args:[i32;i8**;],ret:i32
is_smack_enabled,args:[],ret:i1
smack_new_label_from_self,args:[i8**;],ret:i64
print_stuff,args:[i8*;],ret:void
print_user,args:[i32;],ret:void
print_full_info,args:[i8*;],ret:void
putchar_unlocked,args:[i32;],ret:i32
uidtostr_ptr,args:[i32*;],ret:i8*
gidtostr_ptr,args:[i32*;],ret:i8*
usage,args:[i32;],ret:void
emit_ancillary_info,args:[i8*;],ret:void
main,args:[i32;i8**;],ret:i32
free_spareline,args:[],ret:void
set_join_field,args:[i64*;i64;],ret:void
string_to_join_field,args:[i8*;],ret:i64
add_field_list,args:[i8*;],ret:void
mcel_ch,args:[i32;i64;],ret:i64
mcel_scanz,args:[i8*;],ret:i64
mcel_cmp,args:[i64;i64;],ret:i32
add_file_name,args:[i8*;i8**;i32*;i32*;i32*;i32*;i32*;],ret:void
system_join,args:[%struct._IO_FILE*;%struct._IO_FILE*;],ret:void
freeline,args:[%struct.line*;],ret:void
skip_str_matching,args:[i8*;i1 (i64)*;i1;],ret:i8*
comma_or_blank,args:[i64;],ret:i1
decode_field_spec,args:[i8*;i32*;i64*;],ret:void
add_field,args:[i32;i64;],ret:void
c32isblank,args:[i32;],ret:i32
mcel_scant,args:[i8*;i8;],ret:i64
mcel_isbasic,args:[i8;],ret:i1
mcel_scan,args:[i8*;i8*;],ret:i64
mcel_err,args:[i8;],ret:i64
initseq,args:[%struct.seq*;],ret:void
getseq,args:[%struct._IO_FILE*;%struct.seq*;i32;],ret:i1
prjoin,args:[%struct.line*;%struct.line*;],ret:void
advance_seq,args:[%struct._IO_FILE*;%struct.seq*;i1;i32;],ret:i1
keycmp,args:[%struct.line*;%struct.line*;i64;i64;],ret:i32
get_line,args:[%struct._IO_FILE*;%struct.line**;i32;],ret:i1
delseq,args:[%struct.seq*;],ret:void
prfield,args:[i64;%struct.line*;],ret:void
putc_unlocked,args:[i32;%struct._IO_FILE*;],ret:i32
putchar_unlocked,args:[i32;],ret:i32
prfields,args:[%struct.line*;i64;i64;],ret:void
ferror_unlocked,args:[%struct._IO_FILE*;],ret:i32
write_error,args:[],ret:void
reset_line,args:[%struct.line*;],ret:void
init_linep,args:[%struct.line**;],ret:%struct.line*
xfields,args:[%struct.line*;],ret:void
check_order,args:[%struct.line*;%struct.line*;i32;],ret:void
skip_buf_matching,args:[i8*;i8*;i1 (i64)*;i1;],ret:i8*
newline_or_blank,args:[i64;],ret:i1
extract_field,args:[%struct.line*;i8*;i64;],ret:void
eq_tab,args:[i64;],ret:i1
usage,args:[i32;],ret:void
emit_mandatory_arg_note,args:[],ret:void
emit_ancillary_info,args:[i8*;],ret:void
main,args:[i32;i8**;],ret:i32
list_signals,args:[i1;i8**;],ret:i32
send_signals,args:[i32;i8**;],ret:i32
print_table_row,args:[i32;i32;i32;i8*;],ret:void
usage,args:[i32;],ret:void
emit_ancillary_info,args:[i8*;],ret:void
main,args:[i32;i8**;],ret:i32
usage,args:[i32;],ret:void
emit_mandatory_arg_note,args:[],ret:void
emit_backup_suffix_note,args:[],ret:void
emit_ancillary_info,args:[i8*;],ret:void
main,args:[i32;i8**;],ret:i32
priv_set_remove_linkdir,args:[],ret:i32
atomic_link,args:[i8*;i32;i8*;],ret:i32
do_link,args:[i8*;i32;i8*;i8*;i32;],ret:i1
errnoize,args:[i32;],ret:i32
convert_abs_rel,args:[i8*;i8*;],ret:i8*
psame_inode,args:[%struct.stat*;%struct.stat*;],ret:i1
memcpy.inline,args:[i8*;i8*;i64;],ret:i8*
strcpy.inline,args:[i8*;i8*;],ret:i8*
relpath,args:[i8*;i8*;i8*;i64;],ret:i1
path_common_prefix,args:[i8*;i8*;],ret:i32
buffer_or_output,args:[i8*;i8**;i64*;],ret:i1
memcpy.inline,args:[i8*;i8*;i64;],ret:i8*
usage,args:[i32;],ret:void
emit_ancillary_info,args:[i8*;],ret:void
main,args:[i32;i8**;],ret:i32
usage,args:[i32;],ret:void
emit_stdin_note,args:[],ret:void
emit_ancillary_info,args:[i8*;],ret:void
main,args:[i32;i8**;],ret:i32
ptr_align,args:[i8*;i64;],ret:i8*
bad_cast,args:[i8*;],ret:i8*
digest_check,args:[i8*;],ret:i1
digest_file,args:[i8*;i32*;i8*;i8*;i64*;],ret:i1
output_file,args:[i8*;i32;i8*;i1;i1;i8;i1;i64;],ret:void
getline,args:[i8**;i64*;%struct._IO_FILE*;],ret:i64
split_3,args:[i8*;i64;i8**;i64*;i32*;i8**;],ret:i1
problematic_chars,args:[i8*;],ret:i1
putchar_unlocked,args:[i32;],ret:i32
print_filename,args:[i8*;i1;],ret:void
hex_equal,args:[i8*;i8*;],ret:i1
feof_unlocked,args:[%struct._IO_FILE*;],ret:i32
ferror_unlocked,args:[%struct._IO_FILE*;],ret:i32
select_plural,args:[i64;],ret:i64
bsd_split_3,args:[i8*;i64;i8**;i64*;i8**;i1;],ret:i1
valid_digits,args:[i8*;i64;],ret:i1
filename_unescape,args:[i8*;i64;],ret:i8*
c_isxdigit,args:[i32;],ret:i1
c_tolower,args:[i32;],ret:i32
usage,args:[i32;],ret:void
emit_mandatory_arg_note,args:[],ret:void
emit_ancillary_info,args:[i8*;],ret:void
main,args:[i32;i8**;],ret:i32
is_smack_enabled,args:[],ret:i1
smack_set_label_for_self,args:[i8*;],ret:i32
usage,args:[i32;],ret:void
emit_mandatory_arg_note,args:[],ret:void
emit_ancillary_info,args:[i8*;],ret:void
main,args:[i32;i8**;],ret:i32
make_ancestor,args:[i8*;i8*;i8*;],ret:i32
is_smack_enabled,args:[],ret:i1
smack_set_label_for_self,args:[i8*;],ret:i32
process_dir,args:[i8*;%struct.savewd*;i8*;],ret:i32
ignorable_ctx_err,args:[i32;],ret:i1
announce_mkdir,args:[i8*;i8*;],ret:void
usage,args:[i32;],ret:void
emit_mandatory_arg_note,args:[],ret:void
emit_ancillary_info,args:[i8*;],ret:void
main,args:[i32;i8**;],ret:i32
is_smack_enabled,args:[],ret:i1
smack_set_label_for_self,args:[i8*;],ret:i32
gnu_dev_makedev,args:[i32;i32;],ret:i64
rm,args:[i8**;%struct.rm_options*;],ret:i32
rm_fts,args:[%struct.FTS*;%struct._ftsent*;%struct.rm_options*;],ret:i32
get_dir_status,args:[%struct.FTS*;%struct._ftsent*;i32*;],ret:i32
mark_ancestor_dirs,args:[%struct._ftsent*;],ret:void
fts_skip_tree,args:[%struct.FTS*;%struct._ftsent*;],ret:void
dot_or_dotdot,args:[i8*;],ret:i1
prompt,args:[%struct.FTS*;%struct._ftsent*;i1;%struct.rm_options*;i32;i32*;],ret:i32
excise,args:[%struct.FTS*;%struct._ftsent*;%struct.rm_options*;i1;],ret:i32
directory_status,args:[i32;i8*;],ret:i32
readdir_ignoring_dot_and_dotdot,args:[%struct.__dirstream*;],ret:%struct.dirent*
cache_stat_init,args:[%struct.stat*;],ret:%struct.stat*
write_protected_non_symlink,args:[i32;i8*;%struct.stat*;],ret:i32
cache_fstatat,args:[i32;i8*;%struct.stat*;i32;],ret:i32
ignorable_missing,args:[%struct.rm_options*;i32;],ret:i1
nonexistent_file_errno,args:[i32;],ret:i1
usage,args:[i32;],ret:void
emit_ancillary_info,args:[i8*;],ret:void
main,args:[i32;i8**;],ret:i32
maybe_close_stdout,args:[],ret:void
memcpy.inline,args:[i8*;i8*;i64;],ret:i8*
count_consecutive_X_s,args:[i8*;i64;],ret:i64
mkdtemp_len,args:[i8*;i64;i64;i1;],ret:i32
mkstemp_len,args:[i8*;i64;i64;i1;],ret:i32
usage,args:[i32;],ret:void
emit_mandatory_arg_note,args:[],ret:void
emit_update_parameters_note,args:[],ret:void
emit_backup_suffix_note,args:[],ret:void
emit_ancillary_info,args:[i8*;],ret:void
main,args:[i32;i8**;],ret:i32
cp_option_init,args:[%struct.cp_options*;],ret:void
priv_set_remove_linkdir,args:[],ret:i32
target_dirfd_valid,args:[i32;],ret:i1
do_move,args:[i8*;i8*;i32;i8*;%struct.cp_options*;],ret:i1
rm_option_init,args:[%struct.rm_options*;],ret:void
usage,args:[i32;],ret:void
emit_ancillary_info,args:[i8*;],ret:void
main,args:[i32;i8**;],ret:i32
usage,args:[i32;],ret:void
emit_stdin_note,args:[],ret:void
emit_mandatory_arg_note,args:[],ret:void
emit_ancillary_info,args:[i8*;],ret:void
main,args:[i32;i8**;],ret:i32
build_type_arg,args:[i8**;%struct.re_pattern_buffer*;i8*;],ret:i1
stpcpy.inline,args:[i8*;i8*;],ret:i8*
memset.inline,args:[i8*;i32;i64;],ret:i8*
nl_file,args:[i8*;],ret:i1
process_file,args:[%struct._IO_FILE*;],ret:void
ferror_unlocked,args:[%struct._IO_FILE*;],ret:i32
check_section,args:[],ret:i32
proc_header,args:[],ret:void
proc_body,args:[],ret:void
proc_footer,args:[],ret:void
proc_text,args:[],ret:void
reset_lineno,args:[],ret:void
putchar_unlocked,args:[i32;],ret:i32
print_lineno,args:[],ret:void
putc_unlocked,args:[i32;%struct._IO_FILE*;],ret:i32
usage,args:[i32;],ret:void
emit_exec_status,args:[i8*;],ret:void
emit_ancillary_info,args:[i8*;],ret:void
main,args:[i32;i8**;],ret:i32
initialize_exit_failure,args:[i32;],ret:void
ferror_unlocked,args:[%struct._IO_FILE*;],ret:i32
usage,args:[i32;],ret:void
emit_mandatory_arg_note,args:[],ret:void
emit_ancillary_info,args:[i8*;],ret:void
main,args:[i32;i8**;],ret:i32
unit_to_umax,args:[i8*;],ret:i64
parse_format_string,args:[i8*;],ret:void
process_line,args:[i8*;i1;],ret:i32
ferror_unlocked,args:[%struct._IO_FILE*;],ret:i32
c_isdigit,args:[i32;],ret:i1
memcpy.inline,args:[i8*;i8*;i64;],ret:i8*
next_field,args:[i8**;],ret:i8*
process_field,args:[i8*;i64;],ret:i1
fputc_unlocked,args:[i32;%struct._IO_FILE*;],ret:i32
putchar_unlocked,args:[i32;],ret:i32
skip_str_matching,args:[i8*;i1 (i64)*;i1;],ret:i8*
newline_or_blank,args:[i64;],ret:i1
mcel_scanz,args:[i8*;],ret:i64
mcel_scant,args:[i8*;i8;],ret:i64
mcel_isbasic,args:[i8;],ret:i1
mcel_ch,args:[i32;i64;],ret:i64
mcel_scan,args:[i8*;i8*;],ret:i64
mcel_err,args:[i8;],ret:i64
c32isblank,args:[i32;],ret:i32
include_field,args:[i64;],ret:i1
process_suffixed_number,args:[i8*;fp128*;i64*;i64;],ret:i32
prepare_padded_number,args:[fp128;i64;i64*;],ret:i1
print_padded_number,args:[i64;],ret:void
to_uchar,args:[i8;],ret:i8
parse_human_number,args:[i8*;fp128*;i64*;],ret:i32
simple_strtod_human,args:[i8*;i8**;fp128*;i64*;i32;],ret:i32
simple_strtod_fatal,args:[i32;i8*;],ret:void
default_scale_base,args:[i32;],ret:i32
simple_strtod_float,args:[i8*;i8**;fp128*;i64*;],ret:i32
valid_suffix,args:[i8;],ret:i1
suffix_power,args:[i8;],ret:i32
powerld,args:[fp128;i32;],ret:fp128
simple_strtod_int,args:[i8*;i8**;fp128*;i8*;],ret:i32
expld,args:[fp128;i32;i32*;],ret:fp128
double_to_human,args:[fp128;i32;i8*;i64;i32;i32;i32;],ret:i32
absld,args:[fp128;],ret:fp128
simple_round,args:[fp128;i32;],ret:fp128
strcpy.inline,args:[i8*;i8*;],ret:i8*
suffix_power_char,args:[i32;],ret:i8*
simple_round_ceiling,args:[fp128;],ret:i64
simple_round_floor,args:[fp128;],ret:i64
simple_round_from_zero,args:[fp128;],ret:i64
simple_round_to_zero,args:[fp128;],ret:i64
simple_round_nearest,args:[fp128;],ret:i64
usage,args:[i32;],ret:void
emit_stdin_note,args:[],ret:void
emit_mandatory_arg_note,args:[],ret:void
emit_ancillary_info,args:[i8*;],ret:void
main,args:[i32;i8**;],ret:i32
bad_cast,args:[i8*;],ret:i8*
collapse_escapes,args:[i8*;],ret:i32
paste_serial,args:[i64;i8**;],ret:i1
paste_parallel,args:[i64;i8**;],ret:i1
getc_unlocked,args:[%struct._IO_FILE*;],ret:i32
xputchar,args:[i8;],ret:void
ferror_unlocked,args:[%struct._IO_FILE*;],ret:i32
putchar_unlocked,args:[i32;],ret:i32
write_error,args:[],ret:void
putc_unlocked,args:[i32;%struct._IO_FILE*;],ret:i32
usage,args:[i32;],ret:void
emit_stdin_note,args:[],ret:void
emit_mandatory_arg_note,args:[],ret:void
emit_ancillary_info,args:[i8*;],ret:void
main,args:[i32;i8**;],ret:i32
format_address_std,args:[i64;i8;],ret:void
format_address_none,args:[i64;i8;],ret:void
decode_format_string,args:[i8*;],ret:i1
parse_old_offset,args:[i8*;i64*;],ret:i1
format_address_paren,args:[i64;i8;],ret:void
format_address_label,args:[i64;i8;],ret:void
open_next_file,args:[],ret:i1
skip,args:[i64;],ret:i1
get_lcm,args:[],ret:i32
dump_strings,args:[],ret:i1
dump,args:[],ret:i1
decode_one_format,args:[i8*;i8*;i8**;%struct.tspec*;],ret:i1
simple_strtoi,args:[i8*;i8**;i32*;],ret:i1
print_s_char,args:[i64;i64;i8*;i8*;i32;i32;],ret:void
print_char,args:[i64;i64;i8*;i8*;i32;i32;],ret:void
print_s_short,args:[i64;i64;i8*;i8*;i32;i32;],ret:void
print_short,args:[i64;i64;i8*;i8*;i32;i32;],ret:void
print_int,args:[i64;i64;i8*;i8*;i32;i32;],ret:void
print_long,args:[i64;i64;i8*;i8*;i32;i32;],ret:void
print_long_long,args:[i64;i64;i8*;i8*;i32;i32;],ret:void
print_bfloat,args:[i64;i64;i8*;i8*;i32;i32;],ret:void
print_halffloat,args:[i64;i64;i8*;i8*;i32;i32;],ret:void
print_float,args:[i64;i64;i8*;i8*;i32;i32;],ret:void
print_double,args:[i64;i64;i8*;i8*;i32;i32;],ret:void
print_long_double,args:[i64;i64;i8*;i8*;i32;i32;],ret:void
print_named_ascii,args:[i64;i64;i8*;i8*;i32;i32;],ret:void
print_ascii,args:[i64;i64;i8*;i8*;i32;i32;],ret:void
putchar_unlocked,args:[i32;],ret:i32
xset_binary_mode,args:[i32;i32;],ret:void
set_binary_mode,args:[i32;i32;],ret:i32
xset_binary_mode_error,args:[],ret:void
__gl_setmode,args:[i32;i32;],ret:i32
usable_st_size,args:[%struct.stat*;],ret:i1
ferror_unlocked,args:[%struct._IO_FILE*;],ret:i32
feof_unlocked,args:[%struct._IO_FILE*;],ret:i32
check_and_close,args:[i32;],ret:i1
lcm,args:[i64;i64;],ret:i64
gcd,args:[i64;i64;],ret:i64
read_char,args:[i32*;],ret:i1
putc_unlocked,args:[i32;%struct._IO_FILE*;],ret:i32
read_block,args:[i64;i8*;i64*;],ret:i1
write_block,args:[i64;i64;i8*;i8*;],ret:void
memset.inline,args:[i8*;i32;i64;],ret:i8*
dump_hexl_mode_trailer,args:[i64;i8*;],ret:void
usage,args:[i32;],ret:void
emit_ancillary_info,args:[i8*;],ret:void
main,args:[i32;i8**;],ret:i32
validate_file_name,args:[i8*;i1;i1;],ret:i1
no_leading_hyphen,args:[i8*;],ret:i1
portable_chars_only,args:[i8*;i64;],ret:i1
component_start,args:[i8*;],ret:i8*
component_len,args:[i8*;],ret:i64
mbszero,args:[%struct.__mbstate_t*;],ret:void
memset.inline,args:[i8*;i32;i64;],ret:i8*
usage,args:[i32;],ret:void
emit_ancillary_info,args:[i8*;],ret:void
main,args:[i32;i8**;],ret:i32
initialize_exit_failure,args:[i32;],ret:void
main,args:[i32;i8**;],ret:i32
first_last_page,args:[i32;i8;i8*;],ret:i1
parse_column_count,args:[i8*;],ret:void
getoptarg,args:[i8*;i8;i8*;i32*;],ret:void
getoptnum,args:[i8*;i32;i32*;i8*;],ret:void
separator_string,args:[i8*;],ret:void
usage,args:[i32;],ret:void
print_files,args:[i32;i8**;],ret:void
cleanup,args:[],ret:void
emit_stdin_note,args:[],ret:void
emit_mandatory_arg_note,args:[],ret:void
emit_ancillary_info,args:[i8*;],ret:void
integer_overflow,args:[],ret:void
init_parameters,args:[i32;],ret:void
init_fps,args:[i32;i8**;],ret:i1
init_store_cols,args:[],ret:void
skip_to_page,args:[i64;],ret:i1
init_funcs,args:[],ret:void
print_page,args:[],ret:i1
open_file,args:[i8*;%struct.COLUMN*;],ret:i1
init_header,args:[i8*;i32;],ret:void
get_stat_mtime,args:[%struct.stat*;],ret:[2 x i64]
timetostr,args:[i64;i8*;],ret:i8*
skip_read,args:[%struct.COLUMN*;i32;],ret:void
reset_status,args:[],ret:void
getc_unlocked,args:[%struct._IO_FILE*;],ret:i32
hold_file,args:[%struct.COLUMN*;],ret:void
close_file,args:[%struct.COLUMN*;],ret:void
ferror_unlocked,args:[%struct._IO_FILE*;],ret:i32
store_char,args:[i8;],ret:void
print_stored,args:[%struct.COLUMN*;],ret:i1
print_char,args:[i8;],ret:void
read_line,args:[%struct.COLUMN*;],ret:i1
print_header,args:[],ret:void
pad_across_to,args:[i32;],ret:void
print_sep_string,args:[],ret:void
print_white_space,args:[],ret:void
